2FMA; ;FMA II FUNDO INVEST MULTIMERCADO CREDITO PRIVADO;11886406000130;0;0;20101203;BM&FBOVESPA
2PBC; ;ITAU II FI PIBB ACOES COM OPCAO VENDA;07098360000117;0;0;20060711;BM&FBOVESPA
2PBS; ;ITAU II FI PIBB ACOES SEM OPCAO VENDA;07104696000145;0;0;20060711;BM&FBOVESPA
3010; ;BRADESCO FUNDO INVEST MULTIMERCADO PGBL V30/10 EM;04675550000161;0;0;20060705;BM&FBOVESPA
3015; ;BRADESCO FUNDO INVEST COTAS FUNDOS INVEST MULTIME;05091403000107;0;0;20060705;BM&FBOVESPA
3020; ;BRADESCO FUNDO INVEST COTAS FUNDOS INVEST MULTIME;03398407000107;0;0;20060704;BM&FBOVESPA
3030; ;BRADESCO FUNDO INVEST COTAS FUNDOS INVEST MULTIME;03256754000103;0;0;20060704;BM&FBOVESPA
3FS2; ;3FS II FUNDO INVEST ACOES;12283475000111;0;0;20101208;BM&FBOVESPA
3FS3; ;3FS III FUNDO INVEST ACOES;12283465000186;0;0;20101208;BM&FBOVESPA
3GBR; ;3G BRASIL FUNDO INVEST MULTIMERCADO;13089215000172;0;0;20110426;BM&FBOVESPA
3GEQ; ;FUNDO INVEST MULTIMERCADO CREDITO PRIVADO AGRICOL;13089217000161;0;0;20110427;BM&FBOVESPA
3GLB; ;GAP ESTRATEGIA INSTITUCIONAL FUNDOS INVEST MULTIM;13072162000187;0;0;20110427;BM&FBOVESPA
3GON; ;3G BRASIL ONSHORE FUNDO INVEST COTAS FUNDOS INVES;13072163000121;0;0;20110427;BM&FBOVESPA
3KDM; ;KDM III FUNDO INVEST COTAS FUNDOS INVEST MULTIMER;10637741000131;0;0;20090602;BM&FBOVESPA
3RCD; ;3R CEDAR FUNDO INVEST ACOES;15109357000180;0;0;20120704;BM&FBOVESPA
3RFI; ;3R FUNDO INVEST COTAS FUNDOS INVEST ACOES;10643530000101;0;0;20121008;BM&FBOVESPA
3RHM; ;3RH MULTIMERCADO FUNDO INVEST COTAS FUNDOS INVEST;08387295000102;0;0;20090626;BM&FBOVESPA
3VFI; ;3V FUNDO INVEST ACOES;17971030000148;0;0;20130621;BM&FBOVESPA
4015; ;BRADESCO FUNDO INVEST COTAS FUNDOS INVEST MULTIME;05091407000195;0;0;20060705;BM&FBOVESPA
4020; ;BRADESCO FUNDO INVEST COTAS FUNDOS INVEST MULTIME;03540224000184;0;0;20060704;BM&FBOVESPA
4030; ;BRADESCO FUNDO INVEST COTAS FUNDOS INVEST MULTIME;03256752000106;0;0;20060704;BM&FBOVESPA
403F; ;403 FUNDOS INVEST MULTIMERCADO CREDITO PRIVADO IN;08155531000165;0;0;20070903;BM&FBOVESPA
49RL; ;FUNDO INVEST SANTANDER BANESPA MULTIMERCADO 49 RE;07290977000130;0;0;20060323;BM&FBOVESPA
4AVB; ;FUNDO INVEST COTAS FUNDOS INVEST MULTIMERCADO 4AV;17489106000101;0;0;20130319;BM&FBOVESPA
4AVI; ;ITAU FLEXPREV 4AVI MULTIMERCADO FUNDO INVEST COTA;17036481000198;0;0;20130321;BM&FBOVESPA
4DFC; ;4D FUNDO INVEST COTAS FI MULTIMERCADO CREDITO PRI;17136390000124;0;0;20130103;BM&FBOVESPA
747M; ;747 MULTIMERCADO FUNDO INVEST COTAS FUNDOS INVEST;08382926000109;0;0;20090626;BM&FBOVESPA
787F; ;787 FUNDO INVEST COTAS FUNDOS INVEST MULTIMERCADO;17735253000106;0;0;20130826;BM&FBOVESPA
90RF; ;BB NOSSA CAIXA RENDA FIXA LP 100 MIL FUNDO INVEST;04483861000129;0;0;20060217;BM&FBOVESPA
A100; ;ACORDO 100 FUNDO INVEST COTAS FUNDOS INVEST MULTI;07315524000110;0;0;20060216;BM&FBOVESPA
A101; ;FUNDO INVEST CAIXA BRASIL IPCA I MULTIMERCADO CRE;14120027000122;0;0;20110906;BM&FBOVESPA
A102; ;FUNDO INVEST CAIXA BRASIL IPCA II MULTIMERCADO CR;14120090000169;0;0;20110906;BM&FBOVESPA
A103; ;FUNDO INVEST CAIXA BRASIL IPCA III MULTIMERCADO C;14120148000174;0;0;20110906;BM&FBOVESPA
A105; ;ALFA INVESTOR 105 FI MULTIMERCADO IQ;08709098000162;0;0;20070417;BM&FBOVESPA
A106; ;ALFA INVESTOR 106 FI MULTIMERADO IQ;08709091000140;0;0;20070418;BM&FBOVESPA
A107; ;FUNDO INVEST EXCLUSIVO CAIXA CEDRO RENDA FIXA;14120247000156;0;0;20110906;BM&FBOVESPA
A108; ;FUNDO INVEST CAIXA BRASIL IPCA V MULTIMERCADO CRE;14120277000162;0;0;20110906;BM&FBOVESPA
A109; ;FUNDO INVEST CAIXA BRASIL IPCA VI MULTIMERCADO CR;14120341000105;0;0;20110906;BM&FBOVESPA
A110; ;FUNDO INVESTIMENTO CAIXA AQUA MULTIMERCADO;14120436000129;0;0;20110906;BM&FBOVESPA
A112; ;FUNDO INVEST CAIXA BRASIL IPCA VIII MULTIMERCADO ;14120452000111;0;0;20110906;BM&FBOVESPA
A114; ;FUNDO INVEST ACOES PV 114;11911520000172;0;0;20100614;BM&FBOVESPA
A125; ;FUNDO INVEST COTAS FUNDO INVEST CAIXA PMPK RENDA ;14507747000145;0;0;20120105;BM&FBOVESPA
A126; ;FUNDO INVESTIMENTO CX EXTRAMERCADO X IMA-B RF LON;14507761000149;0;0;20120105;BM&FBOVESPA
A127; ;FUNDO INVESTIMENTO CAIXA EXTRAMERCADO COMUM IRFM-;14507897000159;0;0;20120105;BM&FBOVESPA
A128; ;FUNDO INVESTIMENTO CX EXTRAMERCADO II IMA-B RF LO;14508475000106;0;0;20120105;BM&FBOVESPA
A129; ;ALFA INVESTOR 129 FIC FI ACOES IQ;08900440000107;0;0;20080108;BM&FBOVESPA
A130; ;ALFA INVESTOR 130 FI MULTIMERCADO CRED PRIVADO IN;09290659000102;0;0;20080211;BM&FBOVESPA
A131; ;ALFA INVESTOR 131 DI FUNDO INVEST REFERENCIADO LO;09290598000175;0;0;20080430;BM&FBOVESPA
A132; ;ALFA INVESTOR 132 FI MULTIMERCADO CRED PRIVADO IQ;09290663000162;0;0;20080717;BM&FBOVESPA
A135; ;135 FUNDO INVEST COTAS FI MULTIMERCADO CREDITO PR;11039154000103;0;0;20100107;BM&FBOVESPA
A140; ;ABN AMRO FUNDO INVEST MULTIMERCADO JC2;03534569000125;0;0;20060131;BM&FBOVESPA
A142; ;REAL FUNDO INVEST ACOES PETROBRAS;03917096000145;0;0;20060131;BM&FBOVESPA
A143; ;ABN AMRO FMP FGTS PETROBRAS;03917079000108;0;0;20060131;BM&FBOVESPA
A146; ;ABN AMRO FP FMP FGTS PETROBRAS;03919493000156;0;0;20060131;BM&FBOVESPA
A148; ;ABN AMRO FUNDO INVEST MULTIMERCADO AGUIA;03534354000104;0;0;20060131;BM&FBOVESPA
A150; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST MULTIM;03534448000183;0;0;20060131;BM&FBOVESPA
A154; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;03765828000129;0;0;20060131;BM&FBOVESPA
A157; ;BRADESCO BJ FUNDO INVEST COTAS FUNDOS INVEST ACOE;42468330000156;0;0;20060710;BM&FBOVESPA
A163; ;ABN AMRO FUNDO INVEST QUOTAS FUNDO INVEST REFEREN;68616465000105;0;0;20060131;BM&FBOVESPA
A164; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;03181148000168;0;0;20060131;BM&FBOVESPA
A165; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;03101723000175;0;0;20060131;BM&FBOVESPA
A166; ;ALAGRE FUNDO INVESTIMENTO MULTIMERCADO;03101765000106;0;0;20060131;BM&FBOVESPA
A169; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;03102098000186;0;0;20060131;BM&FBOVESPA
A170; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;03534576000127;0;0;20060131;BM&FBOVESPA
A172; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST RENDA ;03765911000106;0;0;20060131;BM&FBOVESPA
A175; ;FUNDO INVEST COTAS FUNDOS INVEST CAIXA CELG  REND;16877503000180;0;0;20130620;BM&FBOVESPA
A177; ;FUNDO INVEST COTAS FI CAIXA APORTE IMEDIATO 177 R;16877528000183;0;0;20130826;BM&FBOVESPA
A179; ;REAL FUNDO INVEST REFERENCIADO DI MILD;04299227000130;0;0;20060131;BM&FBOVESPA
A182; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04299315000132;0;0;20060131;BM&FBOVESPA
A183; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04299292000166;0;0;20060131;BM&FBOVESPA
A185; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST REFERENCIA;03766040000137;0;0;20060131;BM&FBOVESPA
A197; ;ALFA INVESTOR 197 FI MULTIMERCADO CRED PRIV IQ;12993338000170;0;0;20110826;BM&FBOVESPA
A200; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST MIX;02832969000154;0;0;20060131;BM&FBOVESPA
A201; ;REAL FUNDO INVEST ACOES IBOVESPA PASSIVO;04616299000164;0;0;20060131;BM&FBOVESPA
A203; ;REAL FUNDO INVEST QUOTAS FUNDOS ACOES ETHICAL I;04616277000102;0;0;20060131;BM&FBOVESPA
A208; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;04572940000106;0;0;20060131;BM&FBOVESPA
A210; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04572932000160;0;0;20060131;BM&FBOVESPA
A211; ;ABN AMRO FUNDO INVEST REFERENCIADO DI INVESTMENT ;04572991000138;0;0;20060131;BM&FBOVESPA
A218; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04572979000123;0;0;20060131;BM&FBOVESPA
A219; ;ABN AMRO FMP FGTS VALE RIO DOCE II;04889791000103;0;0;20060131;BM&FBOVESPA
A220; ;ABN AMRO FMP FGTS VALE RIO DOCE MIGRACAO;04889805000199;0;0;20060131;BM&FBOVESPA
A221; ;REAL FUNDO INVEST ACOES VALE RIO DOCE;04889781000178;0;0;20060131;BM&FBOVESPA
A222; ;ABN AMRO FMP FGTS VALE RIO DOCE;04889824000115;0;0;20060131;BM&FBOVESPA
A224; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04572983000191;0;0;20060131;BM&FBOVESPA
A227; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04871805000161;0;0;20060131;BM&FBOVESPA
A228; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST MULTIMERC ;04871759000109;0;0;20060131;BM&FBOVESPA
A229; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04871682000169;0;0;20060131;BM&FBOVESPA
A230; ;REAL FUNDO INVESTIMENTO REFERENCIADO DI ATLANTICO;04871688000136;0;0;20060131;BM&FBOVESPA
A231; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04871757000101;0;0;20060131;BM&FBOVESPA
A237; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04871754000178;0;0;20060131;BM&FBOVESPA
A238; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;04871625000180;0;0;20060131;BM&FBOVESPA
A245; ;REAL FUNDO INVEST CURTO PRAZO SOBERANO;04871634000170;0;0;20060131;BM&FBOVESPA
A246; ;BRADESCO FUNDO INVEST REFERENCIADO DI AMSTERDAM;04871637000104;0;0;20060131;BM&FBOVESPA
A248; ;ABN AMRO FUNDO INVEST MULTIMERCADO XX;04871779000171;0;0;20060131;BM&FBOVESPA
A251; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04871740000154;0;0;20060131;BM&FBOVESPA
A260; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;04871784000184;0;0;20060131;BM&FBOVESPA
A267; ;ABN AMRO FUNDO INVEST RENDA FIXA LINA;05211645000197;0;0;20060131;BM&FBOVESPA
A269; ;ABN AMRO FUNDO INVEST RENDA FIXA INDICES;05211532000191;0;0;20060131;BM&FBOVESPA
A270; ;ABN AMRO FUNDO INVEST MULTIMERCADO FEI;05212008000135;0;0;20060131;BM&FBOVESPA
A282; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;04871751000134;0;0;20060131;BM&FBOVESPA
A283; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05342219000192;0;0;20060131;BM&FBOVESPA
A285; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05212193000168;0;0;20060131;BM&FBOVESPA
A294; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST MULTIM;05342382000155;0;0;20060131;BM&FBOVESPA
A295; ;ITAPIRA FI MULTIMERCADO CREDITO PRIVADO;03890584000106;0;0;20060131;BM&FBOVESPA
A296; ;HSBC FUNDO INVEST RENDA FIXA CREDITO PRIVADO LONG;05212027000161;0;0;20060131;BM&FBOVESPA
A297; ;REAL FUNDO INVEST QUOTAS FI MULTIMERCADO CREDITO ;04871731000163;0;0;20060131;BM&FBOVESPA
A298; ;ABN AMRO FUNDO INVEST RENDA FIXA OMEGA;05342363000129;0;0;20060131;BM&FBOVESPA
A323; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05342397000113;0;0;20060131;BM&FBOVESPA
A324; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05342482000181;0;0;20060131;BM&FBOVESPA
A325; ;ABN AMRO FUNDO INVEST REFERENCIADO DI LIQUIDITY;05342739000103;0;0;20060131;BM&FBOVESPA
A328; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05342544000155;0;0;20060131;BM&FBOVESPA
A329; ;ABN AMRO FUNDO INVEST QUOTAS FUNDO INVEST RENDA F;05342793000140;0;0;20060131;BM&FBOVESPA
A330; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05342574000161;0;0;20060131;BM&FBOVESPA
A333; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST MULTIM;00888011000150;0;0;20060131;BM&FBOVESPA
A337; ;BRADESCO FI RF VITORIA;05342758000121;0;0;20060131;BM&FBOVESPA
A345; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05510783000177;0;0;20060131;BM&FBOVESPA
A355; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST REFERENCIA;05510759000138;0;0;20060131;BM&FBOVESPA
A359; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST REFERE;05510884000148;0;0;20060131;BM&FBOVESPA
A360; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;03765704000143;0;0;20060131;BM&FBOVESPA
A365; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05510865000111;0;0;20060201;BM&FBOVESPA
A368; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;06095402000101;0;0;20060201;BM&FBOVESPA
A370; ;FUNDO INVEST MULTIMERCADO INFRAPREV ATUARIAL PLUS;06095375000169;0;0;20060201;BM&FBOVESPA
A371; ;ABN AMRO FUNDO INVEST MULTIMERCADO BALTICO I;06095406000181;0;0;20060201;BM&FBOVESPA
A376; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST MULTIMERCA;06095367000112;0;0;20060201;BM&FBOVESPA
A377; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST MULTIMERC ;06095369000101;0;0;20060201;BM&FBOVESPA
A378; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST CURTO ;06095361000145;0;0;20060201;BM&FBOVESPA
A380; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST REFERE;06095423000119;0;0;20060201;BM&FBOVESPA
A381; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;06095435000143;0;0;20060201;BM&FBOVESPA
A382; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST RENDA FIXA;06095438000187;0;0;20060201;BM&FBOVESPA
A384; ;REAL FUNDO INVEST RENDA FIXA T 09;06095429000196;0;0;20060201;BM&FBOVESPA
A385; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;06095441000109;0;0;20060201;BM&FBOVESPA
A386; ;ABN AMRO FUNDO INVEST ACOES DIVIDENDOS;06997892000123;0;0;20060201;BM&FBOVESPA
A387; ;REAL AS FUNDO INVEST QUOTAS FUNDO INVEST PACTUAL ;06095443000190;0;0;20060201;BM&FBOVESPA
A388; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;06095447000178;0;0;20060201;BM&FBOVESPA
A389; ;REAL AS FIQ FI MULTIMERCADO CREDIT SUISSE ABSOLUT;06095449000167;0;0;20060201;BM&FBOVESPA
A396; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST ACOES INDI;06084858000168;0;0;20060201;BM&FBOVESPA
A397; ;REAL STAR LONG SHORT FUNDO INVEST MULTIMERCADO;06095416000117;0;0;20060201;BM&FBOVESPA
A3AB; ;A3 ABSOLUTO FUNDO INVEST QUOTAS FUNDOS INVEST ACO;16892056000138;0;0;20130503;BM&FBOVESPA
A3AL; ;A3 ALOCACOES FUNDO INVEST COTAS FI MULTIMER CRED ;16992064000156;0;0;20130503;BM&FBOVESPA
A400; ;REAL FUNDO INVEST ACOES ATIVO II;02832972000178;0;0;20060201;BM&FBOVESPA
A401; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST ACOES ;02832968000100;0;0;20060202;BM&FBOVESPA
A402; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;06095413000183;0;0;20060202;BM&FBOVESPA
A408; ;REAL STAR LONG SHORT FUNDO INVEST QUOTAS FUNDOS I;06095411000194;0;0;20060202;BM&FBOVESPA
A409; ;REAL AS FUNDO INVEST QUOTAS FUNDOS INVEST MULTIME;07184863000105;0;0;20060202;BM&FBOVESPA
A410; ;ABN AMRO FUNDO INVEST REFERENCIADO DI REGIMES PRO;07184876000184;0;0;20060202;BM&FBOVESPA
A411; ;ABN AMRO FUNDO INVEST MULTIMERCADO SERRA MACHADO;07184891000122;0;0;20060202;BM&FBOVESPA
A412; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST CURTO ;07184904000163;0;0;20060202;BM&FBOVESPA
A417; ;BRADESCO FUNDO INVEST RENDA FIXA OMICRON;07184938000158;0;0;20060202;BM&FBOVESPA
A418; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST CURTO ;07196601000160;0;0;20060202;BM&FBOVESPA
A422; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;05069500000101;0;0;20060202;BM&FBOVESPA
A424; ;ABN AMRO FUNDO INVEST RENDA FIXA DELTA;07645488000153;0;0;20060202;BM&FBOVESPA
A429; ;ABN AMRO FUNDO INVEST RENDA FIXA AMAPA;07643106000152;0;0;20060202;BM&FBOVESPA
A430; ;REAL FUNDO INVEST REFERENCIADO DI BAIXO RISCO LIQ;07647174000190;0;0;20060202;BM&FBOVESPA
A432; ;ABN AMRO FUNDO INVEST REFERENCIADO DI PECULIO LIQ;07647139000170;0;0;20060213;BM&FBOVESPA
A480; ;REAL FUNDO INVEST ACOES ENERGY;01465733000164;0;0;20060202;BM&FBOVESPA
A491; ;REAL FUNDO INVEST QUOTAS FUNDOS INVEST ACOES IBOV;02832973000112;0;0;20060202;BM&FBOVESPA
A500; ;ABN AMRO FUNDO INVEST ACOES TELE COM;01465734000109;0;0;20060202;BM&FBOVESPA
A600; ;REAL FUNDO INVEST ACOES IBX INVEST;02832971000123;0;0;20060202;BM&FBOVESPA
A650; ;ABN AMRO FUNDO INVEST MULTIMERCADO INTEREST;01615738000126;0;0;20060202;BM&FBOVESPA
A701; ;REAL FUNDO INVEST QUOTAS REFERENCIADO DI PROFIT P;00728092000120;0;0;20060202;BM&FBOVESPA
A703; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST REFERE;02224353000109;0;0;20060202;BM&FBOVESPA
A705; ;ABN AMRO FUNDO INVEST MULTIMERCADO CLUB;02498203000185;0;0;20060202;BM&FBOVESPA
A711; ;REAL FUNDO INVEST CAMBIAL PRIVATE;01129991000170;0;0;20060202;BM&FBOVESPA
A724; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST REFERE;02224375000160;0;0;20060202;BM&FBOVESPA
A731; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST MULTIM;01615742000194;0;0;20060202;BM&FBOVESPA
A733; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST MULTIM;02224379000149;0;0;20060202;BM&FBOVESPA
A830; ;ABN AMRO FUNDO INVEST QUOTAS FUNDOS INVEST REFERE;01604794000165;0;0;20060202;BM&FBOVESPA
A958; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;02017792000132;0;0;20060202;BM&FBOVESPA
A959; ;ABN AMRO AS FUNDO INVEST QUOTAS FUNDOS INVEST MUL;02017793000187;0;0;20060202;BM&FBOVESPA
A972; ;REAL FUNDO INVEST ACOES NM;02355644000128;0;0;20060202;BM&FBOVESPA
A973; ;REAL FUNDO INVEST RENDA FIXA INSURE;03101798000156;0;0;20060202;BM&FBOVESPA
A978; ;REAL FUNDO INVEST RENDA FIXA CEDRO;03101834000181;0;0;20060202;BM&FBOVESPA
A982; ;ABN AMRO FUNDO INVEST RENDA FIXA BUILD;03534923000111;0;0;20060202;BM&FBOVESPA
A983; ;ABN AMRO FUNDO INVEST RENDA FIXA PENSION;03534932000102;0;0;20060202;BM&FBOVESPA
A984; ;ABN AMRO FUNDO INVEST RENDA FIXA TREND;01620763000106;0;0;20060202;BM&FBOVESPA
A988; ;ABN AMRO FUNDO INVEST REFERENCIADO DI CAPITAL;04871798000106;0;0;20060202;BM&FBOVESPA
